Date;Open;High;Low;Close;Volume;Symbol;YTD Gains
15/04/2003;1,115833044;1,131667018;1,088333011;1,117499948;49021200;NVDA;0,165073385
16/04/2003;1,143332958;1,145833015;1,108332992;1,117499948;67198800;NVDA;0,165073385
17/04/2003;1,125833035;1,139999986;1,102499962;1,137500048;52074000;NVDA;0,185924915
21/04/2003;1,139166951;1,169999957;1,128332973;1,166666985;59714400;NVDA;0,216333527
22/04/2003;1,160833001;1,182500005;1,141667008;1,18166697;78739200;NVDA;0,231972082
23/04/2003;1,179999948;1,215832949;1,170832992;1,208333015;60620400;NVDA;0,259773335
24/04/2003;1,209167004;1,209167004;1,156666994;1,172500014;66091200;NVDA;0,222414877
25/04/2003;1,165832996;1,185832977;1,118332982;1,129166961;88465200;NVDA;0,177237078
28/04/2003;1,142500043;1,184167027;1,129166961;1,163333058;67498800;NVDA;0,212857671
29/04/2003;1,190000057;1,215832949;1,180832982;1,199167013;67034400;NVDA;0,250217124
30/04/2003;1,192499995;1,225000024;1,1875;1,194167018;46662000;NVDA;0,245004273
01/05/2003;1,185832977;1,213333011;1,179167032;1,201666951;73336800;NVDA;0,252823488
02/05/2003;1,217499971;1,333333015;1,210832953;1,325000048;169108800;NVDA;0,381407036
05/05/2003;1,337499976;1,419999957;1,313333035;1,357499957;157616400;NVDA;0,415290509
06/05/2003;1,350833058;1,394166946;1,337499976;1,35916698;114386400;NVDA;0,417028499
07/05/2003;1,339166999;1,370833039;1,314167023;1,337499976;89737200;NVDA;0,394439103
08/05/2003;1,320832968;1,391667008;1,304167032;1,338333011;195745200;NVDA;0,395307601
09/05/2003;1,569167018;1,794167042;1,524999976;1,780833006;923085600;NVDA;0,856645401
12/05/2003;1,784999967;1,825000048;1,716667056;1,730833054;300786000;NVDA;0,804516885
13/05/2003;1,67166698;1,725000024;1,661666989;1,698333025;182410800;NVDA;0,770633288
14/05/2003;1,704167008;1,725000024;1,674999952;1,696666956;96558000;NVDA;0,768896292
15/05/2003;1,721667051;1,758332968;1,712499976;1,754999995;110565600;NVDA;0,829712645
16/05/2003;1,733332992;1,80250001;1,730833054;1,771667004;102891600;NVDA;0,84708919
19/05/2003;1,748332977;1,764999986;1,650833011;1,67166698;122048400;NVDA;0,742832034
20/05/2003;1,674167037;1,695832968;1,666666985;1,683333039;88412400;NVDA;0,754994733
21/05/2003;1,684167027;1,743332982;1,674999952;1,742499948;90547200;NVDA;0,816680454
22/05/2003;1,745000005;1,764166951;1,704167008;1,748332977;88881600;NVDA;0,822761803
23/05/2003;1,75;1,783332944;1,731667042;1,739166975;86761200;NVDA;0,813205592
27/05/2003;1,720832944;1,899999976;1,6875;1,893332958;167740800;NVDA;0,973934624
28/05/2003;1,887500048;1,908332944;1,841667056;1,888332963;123555600;NVDA;0,968721772
29/05/2003;1,887500048;2,081666946;1,883332968;2,017499924;229773600;NVDA;1,103387539
30/05/2003;2,208333015;2,219166994;2,154166937;2,180833101;214231200;NVDA;1,273674024
02/06/2003;2,237499952;2,24000001;2,046667099;2,059999943;156614400;NVDA;1,14769684
03/06/2003;2,036667109;2,164999962;2,011667013;2,102499962;159680400;NVDA;1,192006141
04/06/2003;2,095833063;2,154166937;2,063333035;2,152499914;117560400;NVDA;1,244134656
05/06/2003;2,124166965;2,221667051;2,095833063;2,214167118;120440400;NVDA;1,308427114
06/06/2003;2,300832987;2,3125;2,130000114;2,146667004;137883600;NVDA;1,238053431
09/06/2003;2,133332968;2,188333035;2,088332891;2,12083292;72058800;NVDA;1,211119557
10/06/2003;2,12083292;2,153332949;2,097500086;2,151667118;56330400;NVDA;1,243266407
11/06/2003;2,138333082;2,172499895;2,099999905;2,153332949;94383600;NVDA;1,245003154
12/06/2003;2,168333054;2,19166708;2,114166975;2,12083292;104668800;NVDA;1,211119557
13/06/2003;2,029166937;2,087500095;1,941666961;1,955832958;182680800;NVDA;1,03909533
16/06/2003;1,979166985;2,022500038;1,848333001;1,997499943;190486800;NVDA;1,082536133
17/06/2003;2,043333054;2,05833292;1,983332992;2,045000076;99985200;NVDA;1,13205841
18/06/2003;2,025000095;2,164166927;2,008332968;2,123332977;112207200;NVDA;1,213726045
19/06/2003;2,132499933;2,143332958;1,983332992;1,99416697;119053200;NVDA;1,079061272
20/06/2003;2,015832901;2,016666889;1,941666961;1,973333001;93784800;NVDA;1,057340373
23/06/2003;1,971667051;1,981667042;1,864166975;1,903332949;73478400;NVDA;0,984360327
24/06/2003;1,891667008;1,933333039;1,838333011;1,899166942;100881600;NVDA;0,980016967
25/06/2003;1,904167056;1,981667042;1,896667004;1,911666989;106062000;NVDA;0,993049158
26/06/2003;1,917500019;1,940000057;1,857499957;1,914167047;96054000;NVDA;0,995655646
27/06/2003;1,936666965;1,954167008;1,870833039;1,879999995;70910400;NVDA;0,960034059
30/06/2003;1,904999971;1,942499995;1,883332968;1,909167051;54412800;NVDA;0,990442795
01/07/2003;1,88499999;1,99000001;1,867499948;1,987499952;97701600;NVDA;1,07211043
02/07/2003;2,005832911;2,031666994;1,954167008;1,981667042;84682800;NVDA;1,066029205
03/07/2003;1,935832977;2,00999999;1,93166697;1,959167004;42091200;NVDA;1,042571311
07/07/2003;1,985833049;2,098332882;1,985000014;2,087500095;83220000;NVDA;1,17636771
08/07/2003;2,029999971;2,091666937;2,025000095;2,064167023;60285600;NVDA;1,152041318
09/07/2003;2,063333035;2,145833015;2,059999943;2,111666918;75535200;NVDA;1,201563346
10/07/2003;2,045833111;2,07249999;1,989166975;2,025000095;64456800;NVDA;1,111207003
11/07/2003;2,049166918;2,061666965;2,018332958;2,035832882;49500000;NVDA;1,122500956
14/07/2003;2,087500095;2,099999905;2,00999999;2,019999981;69434400;NVDA;1,105994027
15/07/2003;2,049999952;2,059166908;1,934999943;1,954167008;114345600;NVDA;1,037358459
16/07/2003;1,990833044;2;1,883332968;1,929999948;88047600;NVDA;1,012162575
17/07/2003;1,871667027;1,895833015;1,808333039;1,833333015;85376400;NVDA;0,911380405
18/07/2003;1,797500014;1,803333044;1,705832958;1,771667004;128083200;NVDA;0,84708919
21/07/2003;1,781666994;1,787500024;1,70333302;1,745000005;98514000;NVDA;0,819286942
22/07/2003;1,794167042;1,807500005;1,764166951;1,774166942;58244400;NVDA;0,849695553
23/07/2003;1,772500038;1,808333039;1,719166994;1,797500014;60532800;NVDA;0,874021946
24/07/2003;1,830000043;1,843333006;1,712499976;1,727499962;111682800;NVDA;0,801041899
25/07/2003;1,730833054;1,764999986;1,666666985;1,754999995;100208400;NVDA;0,829712645
28/07/2003;1,769166946;1,773332953;1,69333303;1,700832963;70375200;NVDA;0,773239651
29/07/2003;1,54666698;1,679999948;1,529999971;1,589166999;279478800;NVDA;0,656819921
30/07/2003;1,583333015;1,601667047;1,561666965;1,571666956;78872400;NVDA;0,638574878
31/07/2003;1,608332992;1,631667018;1,574167013;1,590832949;89760000;NVDA;0,658556792
01/08/2003;1,591667056;1,656666994;1,575832963;1,643332958;76755600;NVDA;0,713291796
04/08/2003;1,641667008;1,735000014;1,631667018;1,705000043;142885200;NVDA;0,777584129
05/08/2003;1,749166965;1,789167047;1,685832977;1,700000048;106348800;NVDA;0,772371278
06/08/2003;1,67750001;1,700000048;1,590000033;1,63083303;102586800;NVDA;0,700259729
07/08/2003;1,626667023;1,649999976;1,586666942;1,608332992;104034000;NVDA;0,676801835
08/08/2003;1,379166961;1,38499999;1,271667004;1,291666985;376758000;NVDA;0,346654941
11/08/2003;1,3125;1,379166961;1,304167032;1,361667037;167575200;NVDA;0,419634987
12/08/2003;1,379166961;1,392500043;1,356667042;1,389166951;76416000;NVDA;0,448305609
13/08/2003;1,394999981;1,420832992;1,360000014;1,398332953;69355200;NVDA;0,45786182
14/08/2003;1,351667047;1,371667027;1,335000038;1,350000024;152769600;NVDA;0,407471294
15/08/2003;1,341667056;1,354166985;1,333333015;1,345832944;21771600;NVDA;0,403126816
18/08/2003;1,367499948;1,385833025;1,343333006;1,385833025;71768400;NVDA;0,444829753
19/08/2003;1,416666985;1,5;1,415832996;1,491667032;140397600;NVDA;0,555169253
20/08/2003;1,470832944;1,498332977;1,438333035;1,470832944;87034800;NVDA;0,53344823
21/08/2003;1,506667018;1,524999976;1,483332992;1,510833025;64474800;NVDA;0,575151167
22/08/2003;1,601667047;1,623332977;1,520833015;1,521667004;100239600;NVDA;0,586446362
25/08/2003;1,550832987;1,550832987;1,5;1,513332963;43402800;NVDA;0,577757531
26/08/2003;1,49416697;1,516667008;1,448333025;1,489166975;76898400;NVDA;0,552562765
27/08/2003;1,499166965;1,549999952;1,483332992;1,534167051;56781600;NVDA;0,599478553
28/08/2003;1,549167037;1,557500005;1,476667047;1,49416697;82831200;NVDA;0,557775616
29/08/2003;1,491667032;1,520833015;1,485833049;1,514166951;53288400;NVDA;0,578627023
02/09/2003;1,540832996;1,554167032;1,493332982;1,500833035;71145600;NVDA;0,564725464
03/09/2003;1,523332953;1,527500033;1,464166999;1,471667051;84997200;NVDA;0,534317846
04/09/2003;1,477499962;1,520833015;1,466667056;1,485833049;74006400;NVDA;0,549086909
05/09/2003;1,488332987;1,591667056;1,470832944;1,55666697;119874000;NVDA;0,622936323
08/09/2003;1,581666946;1,646667004;1,5625;1,628332973;150871200;NVDA;0,697653241
09/09/2003;1,583333015;1,789167047;1,561666965;1,728332996;248943600;NVDA;0,801910397
10/09/2003;1,679167032;1,724166989;1,596667051;1,610000014;138062400;NVDA;0,678539825
11/09/2003;1,631667018;1,679167032;1,524999976;1,589166999;261273600;NVDA;0,656819921
12/09/2003;1,575832963;1,647500038;1,558333039;1,612499952;116240400;NVDA;0,681146189
15/09/2003;1,625833035;1,634166956;1,580000043;1,585832953;59602800;NVDA;0,653343941
16/09/2003;1,589166999;1,639999986;1,589166999;1,63499999;62073600;NVDA;0,704604083
17/09/2003;1,644999981;1,685832977;1,631667018;1,654167056;90278400;NVDA;0,724587116
18/09/2003;1,644999981;1,667500019;1,626667023;1,666666985;60349200;NVDA;0,737619182
19/09/2003;1,685832977;1,696666956;1,638332963;1,653332949;64809600;NVDA;0,723717499
22/09/2003;1,620833039;1,624166965;1,575000048;1,588333011;73550400;NVDA;0,655950429
23/09/2003;1,590832949;1,612499952;1,570000052;1,603332996;62893200;NVDA;0,671588983
24/09/2003;1,569167018;1,583333015;1,479166985;1,481667042;160066800;NVDA;0,54474355
25/09/2003;1,493332982;1,519999981;1,454167008;1,460832953;73677600;NVDA;0,523022527
26/09/2003;1,456666946;1,460832953;1,385833025;1,404999971;89590800;NVDA;0,464812661
29/09/2003;1,334167004;1,381667018;1,308333039;1,329167008;194499600;NVDA;0,38575139
30/09/2003;1,317499995;1,375833035;1,3125;1,330832958;102088800;NVDA;0,387488261
01/10/2003;1,333333015;1,357499957;1,330000043;1,341667056;87722400;NVDA;0,398783581
02/10/2003;1,333333015;1,381667018;1,329167008;1,362499952;85762800;NVDA;0,420503361
03/10/2003;1,399999976;1,433333039;1,375833035;1,398332953;86281200;NVDA;0,45786182
06/10/2003;1,400833011;1,414999962;1,375833035;1,387500048;37702800;NVDA;0,446567743
07/10/2003;1,387500048;1,399999976;1,368332982;1,399999976;51058800;NVDA;0,45959981
08/10/2003;1,399999976;1,412500024;1,342499971;1,350833058;73944000;NVDA;0,408339792
09/10/2003;1,370833039;1,423333049;1,35916698;1,370000005;85240800;NVDA;0,4283227
10/10/2003;1,391667008;1,404167056;1,375;1,394166946;41397600;NVDA;0,45351846
13/10/2003;1,409999967;1,4375;1,399166942;1,408332944;43490400;NVDA;0,468287523
14/10/2003;1,393332958;1,438333035;1,38499999;1,434167027;62355600;NVDA;0,495221397
15/10/2003;1,450832963;1,477499962;1,406666994;1,415832996;70348800;NVDA;0,476106863
16/10/2003;1,417500019;1,438333035;1,395833015;1,433333039;44608800;NVDA;0,494351905
17/10/2003;1,424999952;1,452499986;1,386667013;1,388332963;45969600;NVDA;0,447436117
20/10/2003;1,389166951;1,420832992;1,38083303;1,419167042;46738800;NVDA;0,479582843
21/10/2003;1,445000052;1,49000001;1,424999952;1,462499976;75872400;NVDA;0,524760517
22/10/2003;1,440000057;1,473333001;1,429999948;1,4375;62095200;NVDA;0,498696259
23/10/2003;1,416666985;1,458333015;1,414167047;1,430832982;45152400;NVDA;0,491745417
24/10/2003;1,416666985;1,438333035;1,403332949;1,425832987;44708400;NVDA;0,486532566
27/10/2003;1,433333039;1,450000048;1,423333049;1,433333039;25446000;NVDA;0,494351905
28/10/2003;1,452499986;1,531666994;1,445832968;1,523332953;95606400;NVDA;0,588183234
29/10/2003;1,478332996;1,541666985;1,477499962;1,523332953;49400400;NVDA;0,588183234
30/10/2003;1,5625;1,563333035;1,492499948;1,495000005;58125600;NVDA;0,558644114
31/10/2003;1,508332968;1,520833015;1,450000048;1,473333001;59815200;NVDA;0,536054718
03/11/2003;1,465832949;1,529167056;1,459167004;1,500833035;77372400;NVDA;0,564725464
04/11/2003;1,533332944;1,537500024;1,495833039;1,50583303;70089600;NVDA;0,569938315
05/11/2003;1,475000024;1,526666999;1,450832963;1,511667013;88202400;NVDA;0,576020659
06/11/2003;1,534167051;1,541666985;1,486667037;1,514166951;117528000;NVDA;0,578627023
07/11/2003;1,804999948;1,838333011;1,766667008;1,8125;429282000;NVDA;0,8896605
10/11/2003;1,81833303;1,843333006;1,79666698;1,807500005;121005600;NVDA;0,884447649
11/11/2003;1,766667008;1,797500014;1,730833054;1,762500048;79914000;NVDA;0,837531985
12/11/2003;1,756667018;1,791666985;1,748332977;1,785833001;61766400;NVDA;0,861858252
13/11/2003;1,785833001;1,811666965;1,775833011;1,786666989;58033200;NVDA;0,862727745
14/11/2003;1,791666985;1,791666985;1,675832987;1,680832982;88842000;NVDA;0,752388245
17/11/2003;1,649166942;1,683333039;1,633332968;1,663333058;59988000;NVDA;0,734143327
18/11/2003;1,704167008;1,725000024;1,633332968;1,639166951;99142800;NVDA;0,708948436
19/11/2003;1,650833011;1,691666961;1,644999981;1,684999943;56755200;NVDA;0,756732599
20/11/2003;1,658332944;1,695000052;1,633332968;1,639999986;73885200;NVDA;0,709816934
21/11/2003;1,659999967;1,662500024;1,61500001;1,646667004;54324000;NVDA;0,716767776
24/11/2003;1,662500024;1,75;1,650833011;1,745833039;94064400;NVDA;0,82015544
25/11/2003;1,753332973;1,790832996;1,733332992;1,775833011;82280400;NVDA;0,851432549
26/11/2003;1,804999948;1,810832977;1,74416697;1,777500033;43003200;NVDA;0,853170539
28/11/2003;1,776666999;1,781666994;1,754166961;1,769166946;20613600;NVDA;0,844482702
01/12/2003;1,789167047;1,807500005;1,768332958;1,794167042;52698000;NVDA;0,870547084
02/12/2003;1,783332944;1,823333025;1,775833011;1,786666989;57474000;NVDA;0,862727745
03/12/2003;1,791666985;1,850000024;1,764166951;1,768332958;71002800;NVDA;0,84361321
04/12/2003;1,774166942;1,805832982;1,717499971;1,759166956;52195200;NVDA;0,834056999
05/12/2003;1,717499971;1,766667008;1,688333035;1,702499986;55984800;NVDA;0,774977641
08/12/2003;1,702499986;1,732499957;1,6875;1,715000033;34098000;NVDA;0,788009832
09/12/2003;1,711666942;1,728332996;1,625;1,625833035;59812800;NVDA;0,695046878
10/12/2003;1,625833035;1,670832992;1,625;1,661666989;56865600;NVDA;0,732406331
11/12/2003;1,660833001;1,766667008;1,657500029;1,745833039;69487200;NVDA;0,82015544
12/12/2003;1,769166946;1,780833006;1,708333015;1,736667037;70069200;NVDA;0,810599229
15/12/2003;1,787500024;1,789999962;1,696666956;1,701666951;62275200;NVDA;0,774109143
16/12/2003;1,691666961;1,735833049;1,661666989;1,725000024;60172800;NVDA;0,798435536
17/12/2003;1,710832953;1,716667056;1,663333058;1,691666961;49911600;NVDA;0,76368344
18/12/2003;1,695000052;1,747499943;1,69333303;1,730000019;43672800;NVDA;0,803648387
19/12/2003;1,773332953;1,799999952;1,736667037;1,75583303;91695600;NVDA;0,830581143
22/12/2003;1,730000019;1,762500048;1,712499976;1,758332968;37118400;NVDA;0,833187507
23/12/2003;1,751667023;1,847499967;1,750833035;1,830000043;72276000;NVDA;0,907905543
24/12/2003;1,829167008;1,835000038;1,811666965;1,816666961;21085200;NVDA;0,894004854
26/12/2003;1,830832958;1,905833006;1,823333025;1,894999981;36396000;NVDA;0,975672614
29/12/2003;1,930832982;1,981667042;1,92166698;1,975000024;75662400;NVDA;1,059078363
30/12/2003;1,954167008;2,016666889;1,952499986;1,979166985;55088400;NVDA;1,063422717
31/12/2003;1,978332996;1,987499952;1,901666999;1,933333039;49726800;NVDA;1,01563756
02/01/2004;1,964166999;1,990833044;1,923333049;1,923333049;43641600;NVDA;1,005211857
05/01/2004;1,952499986;1,999166965;1,934999943;1,985833049;57529200;NVDA;1,070372564
06/01/2004;1,980000019;2,094166994;1,970832944;2,06666708;109334400;NVDA;1,154647806
07/01/2004;2,043333054;2,095000029;2,029166937;2,085000038;67303200;NVDA;1,173761222
08/01/2004;2,11083293;2,12083292;2,07249999;2,092499971;43375200;NVDA;1,181580437
09/01/2004;2,078332901;2,148333073;2,061666965;2,122499943;76658400;NVDA;1,212857547
12/01/2004;2,130000114;2,153332949;2,109999895;2,146667004;54198000;NVDA;1,238053431
13/01/2004;2,135833025;2,156666994;2,013333082;2,035832882;86580000;NVDA;1,122500956
14/01/2004;2,045833111;2,075000048;2,001667023;2,020833015;54487200;NVDA;1,106862525
15/01/2004;2,005832911;2,040832996;1,970000029;2,024167061;60920400;NVDA;1,110338505
16/01/2004;2,045000076;2,07249999;2,025832891;2,055000067;45172800;NVDA;1,142484113
20/01/2004;2,079999924;2,115833044;2,056667089;2,112499952;48776400;NVDA;1,202431844
21/01/2004;2,095000029;2,103332996;2,011667013;2,015000105;49446000;NVDA;1,1007813
22/01/2004;2,025832891;2,05833292;1,944167018;1,968333006;60572400;NVDA;1,052127522
23/01/2004;1,958333015;1,997499943;1,919999957;1,924167037;48247200;NVDA;1,006081349
26/01/2004;1,936666965;2,008332968;1,92166698;2;39368400;NVDA;1,085142621
27/01/2004;1,960000038;1,991667032;1,870833039;1,885833025;93410400;NVDA;0,966115408
28/01/2004;1,909999967;1,940000057;1,870833039;1,88083303;61520400;NVDA;0,960902557
29/01/2004;1,886667013;1,895833015;1,762500048;1,825832963;92970000;NVDA;0,903561065
30/01/2004;1,821666956;1,895833015;1,810832977;1,854166985;46646400;NVDA;0,933101303
02/02/2004;1,86916697;1,920832992;1,850000024;1,884166956;56084400;NVDA;0,964378413
03/02/2004;1,879166961;1,911666989;1,852499962;1,877500057;41803200;NVDA;0,957427695
04/02/2004;1,850833058;1,865833044;1,824167013;1,826666951;43680000;NVDA;0,904430557
05/02/2004;1,836666942;1,875;1,825000048;1,854166985;33198000;NVDA;0,933101303
06/02/2004;1,878332973;1,923333049;1,868332982;1,896667004;47113200;NVDA;0,977410604
09/02/2004;1,910833001;1,941666961;1,882500052;1,883332968;37399200;NVDA;0,96350892
10/02/2004;1,889166951;1,954167008;1,888332963;1,952499986;50970000;NVDA;1,035620469
11/02/2004;1,977499962;2,027499914;1,970832944;2,020833015;73780800;NVDA;1,106862525
12/02/2004;2,00999999;2,020833015;1,929167032;1,960000038;97489200;NVDA;1,043439808
13/02/2004;1,908332944;1,990833044;1,891667008;1,941666961;174750000;NVDA;1,024326268
17/02/2004;1,949167013;1,969166994;1,922500014;1,963333011;57597600;NVDA;1,04691467
18/02/2004;1,969166994;1,979166985;1,950000048;1,963333011;32024400;NVDA;1,04691467
19/02/2004;1,987499952;2,022500038;1,958333015;1,962499976;63103200;NVDA;1,046046172
20/02/2004;1,959167004;2,016666889;1,948333025;2,011667013;61812000;NVDA;1,097306314
23/02/2004;2,008332968;2,011667013;1,914999962;1,941666961;85333200;NVDA;1,024326268
24/02/2004;1,908332944;1,932500005;1,843333006;1,864166975;70838400;NVDA;0,943527006
25/02/2004;1,875833035;1,910833001;1,855000019;1,875;65251200;NVDA;0,954821207
26/02/2004;1,902500033;1,905833006;1,864166975;1,887500048;34497600;NVDA;0,967853398
27/02/2004;1,891667008;1,893332958;1,825832963;1,854166985;59554800;NVDA;0,933101303
01/03/2004;1,849166989;1,88499999;1,846667051;1,881667018;50662800;NVDA;0,961772049
02/03/2004;1,884166956;1,897500038;1,839166999;1,846667051;81334800;NVDA;0,925282088
03/03/2004;1,841667056;1,841667056;1,792500019;1,82249999;55249200;NVDA;0,900086204
04/03/2004;1,840832949;1,865833044;1,825832963;1,862499952;41335200;NVDA;0,941789016
05/03/2004;1,820832968;1,891667008;1,814167023;1,849166989;35488800;NVDA;0,927888451
08/03/2004;1,850000024;1,875;1,770833015;1,784999967;46516800;NVDA;0,860989755
09/03/2004;1,799999952;1,801666975;1,742499948;1,772500038;37123200;NVDA;0,847957688
10/03/2004;1,784167051;1,803333044;1,73416698;1,746667027;48169200;NVDA;0,821024932
11/03/2004;1,723333001;1,784999967;1,723333001;1,733332992;52687200;NVDA;0,807123249
12/03/2004;1,756667018;1,791666985;1,737499952;1,769999981;37795200;NVDA;0,8453512
15/03/2004;1,759166956;1,766667008;1,719166994;1,730000019;42122400;NVDA;0,803648387
16/03/2004;1,751667023;1,8125;1,74000001;1,804167032;59750400;NVDA;0,880972787
